resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,circuitId,date,driverRef,dob,nationality,name,alt,country,points_constructor,status,url,quali_position,q1,q2,q3,pit_stops_count,pit_stops_duration_ms,avg_lap_time_ms,std_lap_time_ms,weather_temp_c,weather_precip_mm,weather_rain_mm,weather_cloud_pct,driver_age,avg_stint_length
74,21,15,7,11,8,8,8,8,1.0,66,+59.435,5958486,45,10,1:22.758,202.494,1,2008,4,2008-04-27,trulli,1974-07-13,Italian,Toyota,109,Spain,1.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,8.0,1:21.158,1:20.907,1:22.529,0.0,,90280.09090909091,15246.381220803514,20.0,0.0,0.0,69.0,33.790554414784395,66.0
75,21,2,2,3,9,9,9,9,0.0,66,+1:03.073,5962124,21,7,1:22.519,203.080,1,2008,4,2008-04-27,heidfeld,1977-05-10,German,BMW Sauber,109,Spain,5.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,9.0,1:21.466,1:20.815,1:22.542,0.0,,90335.21212121213,16408.0930233225,20.0,0.0,0.0,69.0,30.965092402464066,66.0
76,21,21,10,21,19,10,10,10,0.0,65,,,40,14,1:23.439,200.841,11,2008,4,2008-04-27,fisichella,1973-01-14,Italian,Force India,109,Spain,0.0,+1 Lap,http://en.wikipedia.org/wiki/2008_Formula_One_season,19.0,1:22.516,,,0.0,,90905.32307692307,15009.999180866582,20.0,0.0,0.0,69.0,35.28268309377139,65.0
77,21,10,7,12,14,11,11,11,0.0,65,,,57,12,1:23.007,201.886,11,2008,4,2008-04-27,glock,1982-03-18,German,Toyota,109,Spain,1.0,+1 Lap,http://en.wikipedia.org/wiki/2008_Formula_One_season,14.0,1:21.427,1:21.230,,0.0,,90970.06153846154,15088.30847655408,20.0,0.0,0.0,69.0,26.11088295687885,65.0
78,21,14,9,9,17,12,12,12,0.0,65,,,57,11,1:22.842,202.288,11,2008,4,2008-04-27,coulthard,1971-03-27,British,Red Bull,109,Spain,4.0,+1 Lap,http://en.wikipedia.org/wiki/2008_Formula_One_season,17.0,1:21.810,,,0.0,,91526.78461538462,15592.134335631687,20.0,0.0,0.0,69.0,37.086926762491444,65.0
79,21,11,8,18,22,13,13,13,0.0,65,,,34,17,1:24.617,198.045,11,2008,4,2008-04-27,sato,1977-01-28,Japanese,Super Aguri,109,Spain,0.0,+1 Lap,http://en.wikipedia.org/wiki/2008_Formula_One_season,22.0,1:23.496,,,0.0,,91768.69230769231,13407.958239562284,20.0,0.0,0.0,69.0,31.24435318275154,65.0
80,21,3,3,7,15,,R,14,0.0,41,,,20,13,1:23.319,201.130,5,2008,4,2008-04-27,rosberg,1985-06-27,German,Williams,109,Spain,2.0,Engine,http://en.wikipedia.org/wiki/2008_Formula_One_season,15.0,1:21.472,1:21.349,,0.0,,93374.29268292683,19519.565361764464,20.0,0.0,0.0,69.0,22.833675564681723,41.0
81,21,4,4,5,2,,R,15,0.0,34,,,15,9,1:22.683,202.677,5,2008,4,2008-04-27,alonso,1981-07-29,Spanish,Renault,109,Spain,0.0,Engine,http://en.wikipedia.org/wiki/2008_Formula_One_season,2.0,1:21.347,1:20.804,1:21.904,0.0,,95168.79411764706,20415.60614405203,20.0,0.0,0.0,69.0,26.746064339493497,34.0
82,21,22,11,17,11,,R,16,0.0,34,,,21,16,1:23.858,199.837,4,2008,4,2008-04-27,barrichello,1972-05-23,Brazilian,Honda,109,Spain,3.0,Collision,http://en.wikipedia.org/wiki/2008_Formula_One_season,11.0,1:21.548,1:21.049,,0.0,,95903.85294117648,20603.69797513169,20.0,0.0,0.0,69.0,35.92881587953457,34.0
83,21,5,1,23,6,,R,17,0.0,21,,,19,6,1:22.453,203.243,3,2008,4,2008-04-27,kovalainen,1981-10-19,Finnish,McLaren,109,Spain,6.0,Accident,http://en.wikipedia.org/wiki/2008_Formula_One_season,6.0,1:21.430,1:20.817,1:22.231,0.0,,89031.38095238095,15352.036221544653,20.0,0.0,0.0,69.0,26.521560574948666,21.0
84,21,19,8,19,21,,R,18,0.0,8,,,6,20,1:26.864,192.922,21,2008,4,2008-04-27,davidson,1979-04-18,British,Super Aguri,109,Spain,0.0,Radiator,http://en.wikipedia.org/wiki/2008_Formula_One_season,21.0,1:23.318,,,0.0,,102752.75,19934.097397961825,20.0,0.0,0.0,69.0,29.026694045174537,8.0
85,21,7,5,14,16,,R,19,0.0,7,,,6,19,1:25.999,194.862,4,2008,4,2008-04-27,bourdais,1979-02-28,French,Toro Rosso,109,Spain,0.0,Collision,http://en.wikipedia.org/wiki/2008_Formula_One_season,16.0,1:21.540,1:21.724,,0.0,,116163.5,19955.03715022016,20.0,0.0,0.0,69.0,29.16084873374401,7.0
86,21,12,4,6,10,,R,20,0.0,6,,,6,18,1:25.444,196.128,4,2008,4,2008-04-27,piquet_jr,1985-07-25,Brazilian,Renault,109,Spain,0.0,Collision,http://en.wikipedia.org/wiki/2008_Formula_One_season,10.0,1:21.409,1:20.894,1:22.699,0.0,,106221.83333333333,21437.063310226673,20.0,0.0,0.0,69.0,22.757015742642025,6.0
87,21,16,10,20,20,,R,21,0.0,0,,,,,,,4,2008,4,2008-04-27,sutil,1983-01-11,German,Force India,109,Spain,0.0,Collision,http://en.wikipedia.org/wiki/2008_Formula_One_season,20.0,1:23.224,,,0.0,,,,20.0,0.0,0.0,69.0,25.29226557152635,0.0
88,21,20,5,15,18,,R,22,0.0,0,,,,,,,4,2008,4,2008-04-27,vettel,1987-07-03,German,Toro Rosso,109,Spain,0.0,Collision,http://en.wikipedia.org/wiki/2008_Formula_One_season,18.0,1:22.108,,,0.0,,,,20.0,0.0,0.0,69.0,20.8186173853525,0.0
89,22,13,6,2,1,1,1,1,10.0,58,1:26:49.451,5209451,16,3,1:26.666,221.734,1,2008,5,2008-05-11,massa,1981-04-25,Brazilian,Ferrari,130,Turkey,16.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,1.0,1:25.994,1:26.192,1:27.617,0.0,,89818.12068965517,8947.144701999172,15.8,0.0,0.0,56.0,27.044490075290895,58.0
90,22,1,1,22,3,2,2,2,8.0,58,+3.779,5213230,31,2,1:26.529,222.085,1,2008,5,2008-05-11,hamilton,1985-01-07,British,McLaren,130,Turkey,8.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,3.0,1:26.192,1:26.477,1:27.923,0.0,,89883.27586206897,9177.686636224862,15.8,0.0,0.0,56.0,23.340177960301162,58.0
91,22,8,6,1,4,3,3,3,6.0,58,+4.271,5213722,20,1,1:26.506,222.144,1,2008,5,2008-05-11,raikkonen,1979-10-17,Finnish,Ferrari,130,Turkey,16.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,4.0,1:26.457,1:26.050,1:27.936,0.0,,89891.75862068965,8855.850432797644,15.8,0.0,0.0,56.0,28.566735112936346,58.0
92,22,9,2,4,5,4,4,4,5.0,58,+21.945,5231396,17,4,1:26.780,221.442,1,2008,5,2008-05-11,kubica,1984-12-07,Polish,BMW Sauber,130,Turkey,9.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,5.0,1:26.761,1:26.129,1:28.390,0.0,,90196.4827586207,8932.837647104197,15.8,0.0,0.0,56.0,23.42505133470226,58.0
93,22,2,2,3,9,5,5,5,4.0,58,+38.741,5248192,20,5,1:27.219,220.328,1,2008,5,2008-05-11,heidfeld,1977-05-10,German,BMW Sauber,130,Turkey,9.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,9.0,1:27.107,1:27.607,1:28.882,0.0,,90486.06896551725,8969.110953344587,15.8,0.0,0.0,56.0,31.003422313483917,58.0
94,22,4,4,5,7,6,6,6,3.0,58,+53.724,5263175,57,6,1:27.280,220.174,1,2008,5,2008-05-11,alonso,1981-07-29,Spanish,Renault,130,Turkey,3.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,7.0,1:26.836,1:26.522,1:28.422,0.0,,90744.39655172414,8792.874236062742,15.8,0.0,0.0,56.0,26.784394250513348,58.0
95,22,17,9,10,6,7,7,7,2.0,58,+1:04.229,5273680,14,7,1:27.630,219.294,1,2008,5,2008-05-11,webber,1976-08-27,Australian,Red Bull,130,Turkey,2.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,6.0,1:26.773,1:26.466,1:28.417,0.0,,90925.5172413793,8803.98290297283,15.8,0.0,0.0,56.0,31.704312114989733,58.0
96,22,3,3,7,11,8,8,8,1.0,58,+1:11.406,5280857,55,9,1:27.795,218.882,1,2008,5,2008-05-11,rosberg,1985-06-27,German,Williams,130,Turkey,1.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,11.0,1:27.367,1:27.012,,0.0,,91049.25862068965,8897.219227633625,15.8,0.0,0.0,56.0,22.872005475701574,58.0
97,22,14,9,9,10,9,9,9,0.0,58,+1:15.270,5284721,41,12,1:27.966,218.457,1,2008,5,2008-05-11,coulthard,1971-03-27,British,Red Bull,130,Turkey,2.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,10.0,1:26.939,1:26.520,1:29.959,0.0,,91115.87931034483,8871.917352607285,15.8,0.0,0.0,56.0,37.125256673511295,58.0
98,22,15,7,11,8,10,10,10,0.0,58,+1:16.344,5285795,52,11,1:27.926,218.556,1,2008,5,2008-05-11,trulli,1974-07-13,Italian,Toyota,130,Turkey,0.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,8.0,1:26.695,1:26.822,1:28.836,0.0,,91134.39655172414,8979.792757229698,15.8,0.0,0.0,56.0,33.828884325804246,58.0
99,22,18,11,16,13,11,11,11,0.0,57,,,57,13,1:27.998,218.377,11,2008,5,2008-05-11,button,1980-01-19,British,Honda,130,Turkey,0.0,+1 Lap,http://en.wikipedia.org/wiki/2008_Formula_One_season,13.0,1:27.428,1:27.298,,0.0,,91414.54385964913,8603.953840013184,15.8,0.0,0.0,56.0,28.309377138945926,57.0
100,22,5,1,23,2,12,12,12,0.0,57,,,55,8,1:27.640,219.269,11,2008,5,2008-05-11,kovalainen,1981-10-19,Finnish,McLaren,130,Turkey,8.0,+1 Lap,http://en.wikipedia.org/wiki/2008_Formula_One_season,2.0,1:26.736,1:26.290,1:27.808,0.0,,91428.28070175438,9604.420594471787,15.8,0.0,0.0,56.0,26.559890485968516,57.0
101,22,10,7,12,15,13,13,13,0.0,57,,,28,16,1:28.303,217.623,11,2008,5,2008-05-11,glock,1982-03-18,German,Toyota,130,Turkey,0.0,+1 Lap,http://en.wikipedia.org/wiki/2008_Formula_One_season,15.0,1:26.614,1:27.806,,0.0,,91521.1052631579,8646.92351294504,15.8,0.0,0.0,56.0,26.1492128678987,57.0
102,22,22,11,17,12,14,14,14,0.0,57,,,56,14,1:28.017,218.330,11,2008,5,2008-05-11,barrichello,1972-05-23,Brazilian,Honda,130,Turkey,0.0,+1 Lap,http://en.wikipedia.org/wiki/2008_Formula_One_season,12.0,1:27.355,1:27.219,,0.0,,91626.91228070176,8658.994976902635,15.8,0.0,0.0,56.0,35.96714579055441,57.0
103,22,12,4,6,17,15,15,15,0.0,57,,,40,10,1:27.867,218.703,11,2008,5,2008-05-11,piquet_jr,1985-07-25,Brazilian,Renault,130,Turkey,3.0,+1 Lap,http://en.wikipedia.org/wiki/2008_Formula_One_season,17.0,1:27.568,,,0.0,,91647.47368421052,9125.475103297484,15.8,0.0,0.0,56.0,22.795345653661876,57.0
104,22,16,10,20,19,16,16,16,0.0,57,,,35,18,1:28.780,216.454,11,2008,5,2008-05-11,sutil,1983-01-11,German,Force India,130,Turkey,0.0,+1 Lap,http://en.wikipedia.org/wiki/2008_Formula_One_season,20.0,1:28.325,,,0.0,,92481.98245614035,9565.21866020552,15.8,0.0,0.0,56.0,25.3305954825462,57.0
105,22,20,5,15,14,17,17,17,0.0,57,,,38,15,1:28.180,217.926,11,2008,5,2008-05-11,vettel,1987-07-03,German,Toro Rosso,130,Turkey,0.0,+1 Lap,http://en.wikipedia.org/wiki/2008_Formula_One_season,14.0,1:27.442,1:27.412,,0.0,,92492.71929824562,10197.96798168703,15.8,0.0,0.0,56.0,20.856947296372347,57.0
106,22,7,5,14,18,,R,18,0.0,24,,,19,17,1:28.745,216.539,22,2008,5,2008-05-11,bourdais,1979-02-28,French,Toro Rosso,130,Turkey,0.0,Suspension,http://en.wikipedia.org/wiki/2008_Formula_One_season,18.0,1:27.621,,,0.0,,95039.41666666667,14150.262446226974,15.8,0.0,0.0,56.0,29.19917864476386,24.0
107,22,6,3,8,16,,R,19,0.0,1,,,,,,,4,2008,5,2008-05-11,nakajima,1985-01-11,Japanese,Williams,130,Turkey,1.0,Collision,http://en.wikipedia.org/wiki/2008_Formula_One_season,16.0,1:27.547,,,0.0,,151878.0,,15.8,0.0,0.0,56.0,23.329226557152634,1.0
108,22,21,10,21,20,,R,20,0.0,0,,,,,,,4,2008,5,2008-05-11,fisichella,1973-01-14,Italian,Force India,130,Turkey,0.0,Collision,http://en.wikipedia.org/wiki/2008_Formula_One_season,19.0,1:27.807,,,0.0,,,,15.8,0.0,0.0,56.0,35.32101300479124,0.0
109,23,1,1,22,3,1,1,1,10.0,76,2:00:42.742,7242742,71,6,1:18.510,153.152,1,2008,6,2008-05-25,hamilton,1985-01-07,British,McLaren,7,Monaco,11.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,3.0,1:15.582,1:15.322,1:15.839,0.0,,95299.23684210527,15618.970657392605,19.4,0.7,0.7,100.0,23.378507871321013,76.0
110,23,9,2,4,5,2,2,2,8.0,76,+3.064,7245806,75,5,1:17.933,154.286,1,2008,6,2008-05-25,kubica,1984-12-07,Polish,BMW Sauber,7,Monaco,8.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,5.0,1:15.977,1:15.483,1:16.171,0.0,,95339.55263157895,15221.919397495825,19.4,0.7,0.7,100.0,23.463381245722108,76.0
111,23,13,6,2,1,3,3,3,6.0,76,+4.811,7247553,76,4,1:17.886,154.379,1,2008,6,2008-05-25,massa,1981-04-25,Brazilian,Ferrari,7,Monaco,6.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,1.0,1:15.190,1:15.110,1:15.787,0.0,,95362.53947368421,15858.655184212641,19.4,0.7,0.7,100.0,27.082819986310746,76.0
112,23,17,9,10,9,4,4,4,5.0,76,+19.295,7262037,74,8,1:19.036,152.133,1,2008,6,2008-05-25,webber,1976-08-27,Australian,Red Bull,7,Monaco,5.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,9.0,1:16.074,1:15.745,1:17.343,0.0,,95553.11842105263,12613.876091529377,19.4,0.7,0.7,100.0,31.742642026009584,76.0
113,23,20,5,15,19,5,5,5,4.0,76,+24.657,7267399,74,7,1:18.787,152.614,1,2008,6,2008-05-25,vettel,1987-07-03,German,Toro Rosso,7,Monaco,4.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,18.0,1:16.955,,,0.0,,95623.67105263157,12739.19518377636,19.4,0.7,0.7,100.0,20.895277207392198,76.0
114,23,22,11,17,14,6,6,6,3.0,76,+28.408,7271150,75,9,1:19.574,151.104,1,2008,6,2008-05-25,barrichello,1972-05-23,Brazilian,Honda,7,Monaco,3.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,15.0,1:16.208,1:16.537,,0.0,,95673.02631578948,12466.63053111378,19.4,0.7,0.7,100.0,36.00547570157426,76.0
115,23,6,3,8,13,7,7,7,2.0,76,+30.180,7272922,75,13,1:19.910,150.469,1,2008,6,2008-05-25,nakajima,1985-01-11,Japanese,Williams,7,Monaco,2.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,14.0,1:16.756,1:16.479,,0.0,,95696.34210526316,13018.596610032006,19.4,0.7,0.7,100.0,23.367556468172484,76.0
116,23,5,1,23,4,8,8,8,1.0,76,+33.191,7275933,74,2,1:17.282,155.586,1,2008,6,2008-05-25,kovalainen,1981-10-19,Finnish,McLaren,7,Monaco,11.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,4.0,1:15.295,1:15.389,1:16.165,0.0,,95735.96052631579,14214.2110911963,19.4,0.7,0.7,100.0,26.598220396988363,76.0
117,23,8,6,1,2,9,9,9,0.0,76,+33.792,7276534,74,1,1:16.689,156.789,1,2008,6,2008-05-25,raikkonen,1979-10-17,Finnish,Ferrari,7,Monaco,6.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,2.0,1:15.717,1:15.404,1:15.815,0.0,,95743.86842105263,14659.694975764533,19.4,0.7,0.7,100.0,28.605065023956193,76.0
118,23,4,4,5,7,10,10,10,0.0,75,,,73,3,1:17.869,154.413,11,2008,6,2008-05-25,alonso,1981-07-29,Spanish,Renault,7,Monaco,0.0,+1 Lap,http://en.wikipedia.org/wiki/2008_Formula_One_season,7.0,1:16.646,1:15.827,1:16.852,0.0,,96869.46666666666,14153.151830554878,19.4,0.7,0.7,100.0,26.822724161533195,75.0
119,23,18,11,16,11,11,11,11,0.0,75,,,74,10,1:19.582,151.089,11,2008,6,2008-05-25,button,1980-01-19,British,Honda,7,Monaco,3.0,+1 Lap,http://en.wikipedia.org/wiki/2008_Formula_One_season,12.0,1:16.259,1:16.101,,0.0,,96962.33333333333,13910.515496824235,19.4,0.7,0.7,100.0,28.347707049965777,75.0
120,23,10,7,12,10,12,12,12,0.0,75,,,75,11,1:19.618,151.021,11,2008,6,2008-05-25,glock,1982-03-18,German,Toyota,7,Monaco,0.0,+1 Lap,http://en.wikipedia.org/wiki/2008_Formula_One_season,11.0,1:16.285,1:15.907,,0.0,,96987.54666666666,12933.613034107522,19.4,0.7,0.7,100.0,26.187542778918548,75.0
121,23,15,7,11,8,13,13,13,0.0,75,,,75,12,1:19.830,150.620,11,2008,6,2008-05-25,trulli,1974-07-13,Italian,Toyota,7,Monaco,0.0,+1 Lap,http://en.wikipedia.org/wiki/2008_Formula_One_season,8.0,1:16.306,1:15.598,1:17.203,0.0,,97002.89333333333,11714.37695517468,19.4,0.7,0.7,100.0,33.86721423682409,75.0
122,23,2,2,3,12,14,14,14,0.0,72,,,72,14,1:20.251,149.829,14,2008,6,2008-05-25,heidfeld,1977-05-10,German,BMW Sauber,7,Monaco,8.0,+4 Laps,http://en.wikipedia.org/wiki/2008_Formula_One_season,13.0,1:16.650,1:16.455,,0.0,,100773.19444444444,17261.443146005655,19.4,0.7,0.7,100.0,31.041752224503764,72.0
123,23,16,10,20,18,,R,15,0.0,67,,,60,16,1:22.039,146.564,4,2008,6,2008-05-25,sutil,1983-01-11,German,Force India,7,Monaco,0.0,Collision,http://en.wikipedia.org/wiki/2008_Formula_One_season,19.0,1:17.225,,,0.0,,97481.01492537314,14285.160075356585,19.4,0.7,0.7,100.0,25.36892539356605,67.0
124,23,3,3,7,6,,R,16,0.0,59,,,58,15,1:21.270,147.951,3,2008,6,2008-05-25,rosberg,1985-06-27,German,Williams,7,Monaco,2.0,Accident,http://en.wikipedia.org/wiki/2008_Formula_One_season,6.0,1:15.935,1:15.287,1:16.548,0.0,,96750.77966101695,11331.624306167709,19.4,0.7,0.7,100.0,22.910335386721425,59.0
125,23,12,4,6,17,,R,17,0.0,47,,,40,17,1:31.187,131.860,3,2008,6,2008-05-25,piquet_jr,1985-07-25,Brazilian,Renault,7,Monaco,0.0,Accident,http://en.wikipedia.org/wiki/2008_Formula_One_season,17.0,1:16.933,,,0.0,,99958.78723404255,9091.571490734581,19.4,0.7,0.7,100.0,22.833675564681723,47.0
126,23,21,10,21,20,,R,18,0.0,36,,,33,18,1:32.849,129.500,6,2008,6,2008-05-25,fisichella,1973-01-14,Italian,Force India,7,Monaco,0.0,Gearbox,http://en.wikipedia.org/wiki/2008_Formula_One_season,20.0,1:17.823,,,0.0,,101573.25,9121.461127864486,19.4,0.7,0.7,100.0,35.35934291581109,36.0
127,23,14,9,9,15,,R,19,0.0,7,,,7,20,1:42.112,117.753,3,2008,6,2008-05-25,coulthard,1971-03-27,British,Red Bull,7,Monaco,5.0,Accident,http://en.wikipedia.org/wiki/2008_Formula_One_season,10.0,1:16.086,1:15.839,,0.0,,105064.71428571429,6211.24747841327,19.4,0.7,0.7,100.0,37.163586584531146,7.0
128,23,7,5,14,16,,R,20,0.0,7,,,7,19,1:41.150,118.872,4,2008,6,2008-05-25,bourdais,1979-02-28,French,Toro Rosso,7,Monaco,4.0,Collision,http://en.wikipedia.org/wiki/2008_Formula_One_season,16.0,1:16.806,,,0.0,,105491.42857142857,6516.0748629100035,19.4,0.7,0.7,100.0,29.23750855578371,7.0
129,24,9,2,4,2,1,1,1,10.0,70,1:36:24.227,5784227,47,4,1:17.539,202.473,1,2008,7,2008-06-08,kubica,1984-12-07,Polish,BMW Sauber,13,Canada,18.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,2.0,1:17.471,1:17.679,1:18.498,0.0,,82634.95714285714,13032.47256778317,28.6,0.0,0.0,95.0,23.50171115674196,70.0
130,24,2,2,3,8,2,2,2,8.0,70,+16.495,5800722,25,2,1:17.430,202.758,1,2008,7,2008-06-08,heidfeld,1977-05-10,German,BMW Sauber,13,Canada,18.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,8.0,1:18.082,1:17.781,1:19.633,0.0,,82870.6,10831.459125815087,28.6,0.0,0.0,95.0,31.080082135523615,70.0
131,24,14,9,9,13,3,3,3,6.0,70,+23.352,5807579,36,7,1:18.085,201.057,1,2008,7,2008-06-08,coulthard,1971-03-27,British,Red Bull,13,Canada,6.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,13.0,1:18.168,1:18.238,,0.0,,82968.55714285714,10000.488102052619,28.6,0.0,0.0,95.0,37.20191649555099,70.0
132,24,10,7,12,11,4,4,4,5.0,70,+42.627,5826854,31,17,1:19.087,198.510,1,2008,7,2008-06-08,glock,1982-03-18,German,Toyota,13,Canada,8.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,11.0,1:18.321,1:18.031,,0.0,,83243.91428571429,9741.779370160997,28.6,0.0,0.0,95.0,26.2258726899384,70.0
133,24,13,6,2,6,5,5,5,4.0,70,+43.934,5828161,11,6,1:18.006,201.261,1,2008,7,2008-06-08,massa,1981-04-25,Brazilian,Ferrari,13,Canada,4.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,6.0,1:17.231,1:17.353,1:19.048,0.0,,83262.58571428571,13536.368774840932,28.6,0.0,0.0,95.0,27.121149897330596,70.0
134,24,15,7,11,14,6,6,6,3.0,70,+47.775,5832002,38,15,1:18.870,199.056,1,2008,7,2008-06-08,trulli,1974-07-13,Italian,Toyota,13,Canada,8.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,14.0,1:18.039,1:18.327,,0.0,,83317.45714285714,9707.443197885092,28.6,0.0,0.0,95.0,33.90554414784394,70.0
135,24,22,11,17,9,7,7,7,2.0,70,+53.597,5837824,35,10,1:18.301,200.503,1,2008,7,2008-06-08,barrichello,1972-05-23,Brazilian,Honda,13,Canada,2.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,9.0,1:18.256,1:18.020,1:20.848,0.0,,83400.62857142858,10005.89644155744,28.6,0.0,0.0,95.0,36.04380561259411,70.0
136,24,20,5,15,19,8,8,8,1.0,70,+54.120,5838347,33,12,1:18.532,199.913,1,2008,7,2008-06-08,vettel,1987-07-03,German,Toro Rosso,13,Canada,1.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,20.0,,,,0.0,,83408.1,10030.626527096245,28.6,0.0,0.0,95.0,20.933607118412045,70.0
137,24,5,1,23,7,9,9,9,0.0,70,+54.433,5838660,62,11,1:18.462,200.091,1,2008,7,2008-06-08,kovalainen,1981-10-19,Finnish,McLaren,13,Canada,0.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,7.0,1:17.287,1:17.684,1:19.089,0.0,,83412.57142857143,11867.366513198793,28.6,0.0,0.0,95.0,26.636550308008214,70.0
138,24,3,3,7,5,10,10,10,0.0,70,+54.749,5838976,14,5,1:17.977,201.336,1,2008,7,2008-06-08,rosberg,1985-06-27,German,Williams,13,Canada,0.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,5.0,1:17.991,1:17.891,1:18.844,0.0,,83459.94285714286,14031.160165534795,28.6,0.0,0.0,95.0,22.94866529774127,70.0
139,24,18,11,16,20,11,11,11,0.0,70,+1:07.540,5851767,58,19,1:19.352,197.847,1,2008,7,2008-06-08,button,1980-01-19,British,Honda,13,Canada,2.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,19.0,1:23.565,,,0.0,,83599.81428571428,9054.315408452198,28.6,0.0,0.0,95.0,28.386036960985628,70.0
140,24,17,9,10,10,12,12,12,0.0,70,+1:11.299,5855526,51,8,1:18.201,200.759,1,2008,7,2008-06-08,webber,1976-08-27,Australian,Red Bull,13,Canada,6.0,Finished,http://en.wikipedia.org/wiki/2008_Formula_One_season,10.0,1:17.582,1:17.523,,0.0,,83652.5142857143,10233.011289474747,28.6,0.0,0.0,95.0,31.78097193702943,70.0
141,24,7,5,14,18,13,13,13,0.0,69,,,34,13,1:18.620,199.689,11,2008,7,2008-06-08,bourdais,1979-02-28,French,Toro Rosso,13,Canada,1.0,+1 Lap,http://en.wikipedia.org/wiki/2008_Formula_One_season,16.0,1:18.916,,,0.0,,84103.86956521739,10201.142072615095,28.6,0.0,0.0,95.0,29.27583846680356,69.0
142,24,21,10,21,17,,R,14,0.0,51,,,41,16,1:19.066,198.563,20,2008,7,2008-06-08,fisichella,1973-01-14,Italian,Force India,13,Canada,0.0,Spun off,http://en.wikipedia.org/wiki/2008_Formula_One_season,18.0,1:19.165,,,0.0,,85699.4705882353,12691.70635391938,28.6,0.0,0.0,95.0,35.397672826830934,51.0
143,24,6,3,8,12,,R,15,0.0,46,,,30,14,1:18.784,199.273,3,2008,7,2008-06-08,nakajima,1985-01-11,Japanese,Williams,13,Canada,0.0,Accident,http://en.wikipedia.org/wiki/2008_Formula_One_season,12.0,1:17.638,1:18.062,,0.0,,84646.19565217392,12228.287848935564,28.6,0.0,0.0,95.0,23.405886379192335,46.0
144,24,4,4,5,4,,R,16,0.0,44,,,16,9,1:18.225,200.697,20,2008,7,2008-06-08,alonso,1981-07-29,Spanish,Renault,13,Canada,0.0,Spun off,http://en.wikipedia.org/wiki/2008_Formula_One_season,4.0,1:17.415,1:17.488,1:18.746,0.0,,84567.81818181818,14943.141280032472,28.6,0.0,0.0,95.0,26.861054072553046,44.0
145,24,12,4,6,15,,R,17,0.0,43,,,16,18,1:19.239,198.129,23,2008,7,2008-06-08,piquet_jr,1985-07-25,Brazilian,Renault,13,Canada,0.0,Brakes,http://en.wikipedia.org/wiki/2008_Formula_One_season,15.0,1:18.505,1:18.393,,0.0,,85853.02564102564,13927.135656860259,28.6,0.0,0.0,95.0,22.872005475701574,43.0
146,24,8,6,1,3,,R,18,0.0,19,,,14,1,1:17.387,202.871,4,2008,7,2008-06-08,raikkonen,1979-10-17,Finnish,Ferrari,13,Canada,4.0,Collision,http://en.wikipedia.org/wiki/2008_Formula_One_season,3.0,1:17.301,1:17.364,1:18.735,0.0,,85722.21052631579,20352.816470615304,28.6,0.0,0.0,95.0,28.643394934976044,19.0
147,24,1,1,22,1,,R,19,0.0,19,,,4,3,1:17.506,202.559,4,2008,7,2008-06-08,hamilton,1985-01-07,British,McLaren,13,Canada,0.0,Collision,http://en.wikipedia.org/wiki/2008_Formula_One_season,1.0,1:16.909,1:17.034,1:17.886,0.0,,85784.36842105263,21798.79270156065,28.6,0.0,0.0,95.0,23.416837782340863,19.0
